/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_55_465.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_55_465.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_55_465.jpg, 0, 0, 0, 7.834028E-05
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_55_565.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_55_565.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_55_565.jpg, 0, 0, 0, 7.843236E-05
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_55_665.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_55_665.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_55_665.jpg, 0, 0, 0, 7.917162E-05
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_55_767.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_55_767.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_55_767.jpg, 0, 0, 0, 7.802989E-05
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_55_868.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_55_868.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_55_868.jpg, 0, 0, 0, 7.804698E-05
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_55_969.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_55_969.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_55_969.jpg, 0, 0.1101, 0, 0.004958807
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_56_070.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_56_070.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_56_070.jpg, 0, 0.4700968, 0, 0.4924085
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_56_171.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_56_171.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_56_171.jpg, 0, 0.7737844, 0, 1.245878
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_56_271.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_56_271.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_56_271.jpg, 0, 1, 0, 2.374561
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_56_371.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_56_371.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_56_371.jpg, -0.1006136, 1, 0, 3.553691
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_56_472.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_56_472.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_56_472.jpg, -0.1684713, 1, 0, 4.716775
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_56_573.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_56_573.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_56_573.jpg, 0, 1, 0, 5.873277
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_56_675.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_56_675.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_56_675.jpg, 0, 1, 0, 7.02074
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_56_775.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_56_775.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_56_775.jpg, -0.04426217, 1, 0, 8.156837
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_56_876.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_56_876.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_56_876.jpg, -0.3424652, 1, 0, 9.250652
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_56_978.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_56_978.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_56_978.jpg, -0.2597136, 1, 0, 10.33511
/home/espkh4/Desktop/Data/IMG/center_2019_04_13_18_07_57_078.jpg, /home/espkh4/Desktop/Data/IMG/left_2019_04_13_18_07_57_078.jpg, /home/espkh4/Desktop/Data/IMG/right_2019_04_13_18_07_57_078.jpg, 0, 1, 0, 11.53142
